26248.93000000,26241.18000000,78.09000000,0.298,26218.97690675,26280.18000000,0.00426500,26252.79000000,0.17730200,26281.50000000,0.60581500,26202.09000000,26506.58000000,25900.00000000,68.24761500,1789382.64162603
26281.50000000,26252.79000000,-349.11000000,-1.334,26216.32600337,25812.58000000,0.00300000,25812.58000000,0.01284400,25881.30000000,0.00341700,26161.69000000,26506.58000000,25812.58000000,69.13616500,1812496.24026247
25881.30000000,25812.58000000,-583.63000000,-2.217,26174.42223347,25736.66000000,0.00900000,25736.66000000,0.46626100,25737.95000000,0.00443900,26320.29000000,26506.58000000,25608.86000000,75.20025300,1968323.17408571
25737.95000000,25736.66000000,-393.64000000,-1.500,26157.04287656,25845.00000000,0.09673100,25810.55000000,0.48380100,25846.29000000,0.17733000,26238.64000000,26506.58000000,25608.86000000,75.65841100,1979000.30049964
25846.29000000,25810.55000000,-476.45000000,-1.814,26148.07935222,25783.09000000,0.00300000,25798.71000000,0.23986100,25800.00000000,0.00428200,26259.54000000,26506.58000000,25608.86000000,76.81737800,2008626.89557373
25800.00000000,25798.71000000,-342.09000000,-1.307,26142.66556263,25830.06000000,0.00487800,25829.30000000,0.00377500,25839.37000000,0.00303500,26172.15000000,26506.58000000,25608.86000000,77.98886600,2038836.84144659
25839.37000000,25829.30000000,-620.21000000,-2.354,26139.56422981,25728.46000000,0.14555800,25707.04000000,0.00327700,25711.02000000,0.17634100,26348.67000000,26506.58000000,25608.86000000,77.90827500,2036488.35839583
25711.02000000,25707.04000000,-459.19000000,-1.748,26125.41686896,25817.70000000,0.00738900,25786.25000000,0.01939000,25819.00000000,0.59283000,26276.89000000,26506.58000000,25608.86000000,80.21665100,2095693.44720709
25819.00000000,25786.25000000,-734.07000000,-2.791,26086.57757778,25569.00000000,0.00781300,25467.61000000,0.38579100,25556.83000000,0.20808200,26303.07000000,26506.58000000,25428.46000000,85.53482700,2231310.90013713
25556.83000000,25467.61000000,-719.49000000,-2.754,26038.51320717,25402.20000000,0.18708000,25293.44000000,0.44958400,25342.91000000,0.00751100,26121.69000000,26506.58000000,25296.47000000,91.30194300,2377366.84864549
25342.91000000,25293.44000000,-616.59000000,-2.355,26012.18914725,25562.58000000,0.02842800,25561.30000000,0.00433700,25578.18000000,0.34473400,26179.17000000,26506.58000000,25296.47000000,92.90315100,2416614.33618724
25578.18000000,25561.30000000,-446.32000000,-1.707,25996.06334175,25699.97000000,0.00336700,25664.99000000,0.23772900,25688.12000000,0.00325300,26146.29000000,26506.58000000,25296.47000000,94.37734400,2453439.41264996
25688.12000000,25664.99000000,-434.91000000,-1.659,25993.86088311,25774.09000000,0.00119900,25759.80000000,0.22398800,25761.09000000,0.00472800,26209.00000000,26506.58000000,25296.47000000,94.19293600,2448438.07455558
25761.09000000,25759.80000000,-467.50000000,-1.780,25983.99197889,25790.41000000,0.10657600,25743.78000000,0.23982500,25771.87000000,0.22658000,26257.91000000,26506.58000000,25296.47000000,93.74643900,2435906.71902565
25771.87000000,25743.78000000,-432.92000000,-1.652,25983.09999965,25771.87000000,0.05254800,25712.03000000,0.00419200,25732.00000000,0.30445600,26204.79000000,26506.58000000,25296.47000000,93.66770600,2433777.37173539
25732.00000000,25712.03000000,-440.47000000,-1.686,25979.81797339,25685.08000000,0.09418800,25772.85000000,0.00376200,25779.02000000,0.00378000,26125.55000000,26506.58000000,25296.47000000,93.50799200,2429320.61121679
25779.02000000,25772.85000000,-377.00000000,-1.441,25978.22312583,25789.07000000,0.00300000,25779.22000000,0.21008200,25780.51000000,0.00497800,26166.07000000,26506.58000000,25296.47000000,93.59797000,2431508.94878452
25780.51000000,25779.22000000,-528.94000000,-2.017,25976.78424108,25699.94000000,0.00314100,25656.38000000,0.41953600,25680.79000000,0.23093300,26228.88000000,26506.58000000,25296.47000000,93.36981600,2425447.56486157
25680.79000000,25656.38000000,-295.36000000,-1.127,25971.85668605,25921.74000000,0.00464300,25905.37000000,0.59688900,25923.04000000,0.00150000,26217.10000000,26506.58000000,25296.47000000,93.28415600,2422762.73071102
25923.04000000,25905.37000000,-368.17000000,-1.404,25970.80981365,25859.69000000,0.01933500,25854.45000000,0.00322600,25862.45000000,0.00443500,26227.86000000,26506.58000000,25296.47000000,93.72377800,2434082.41345514
25862.45000000,25854.45000000,-389.54000000,-1.488,25970.37397427,25785.70000000,0.00398400,25782.99000000,0.00318600,25799.59000000,0.23389400,26175.24000000,26506.58000000,25296.47000000,93.83441000,2436914.71935489
25799.59000000,25782.99000000,-444.93000000,-1.700,25970.03446955,25724.29000000,0.00300000,25711.69000000,0.19832100,25757.79000000,0.21395500,26169.22000000,26506.58000000,25296.47000000,93.69721700,2433319.95519063
25757.79000000,25711.69000000,-502.26000000,-1.917,25968.11975778,25699.74000000,0.00498000,25699.74000000,0.00381500,25701.03000000,0.19735700,26202.00000000,26506.58000000,25296.47000000,93.01957400,2415543.43744998
25701.03000000,25699.74000000,-502.81000000,-1.919,25966.00050940,25697.11000000,0.00103600,25692.85000000,0.00444400,25694.83000000,0.00391600,26199.92000000,26506.58000000,25296.47000000,93.10102100,2417461.15871128
25694.83000000,25692.85000000,-763.40000000,-2.887,25960.73317658,25678.58000000,0.50439200,25625.14000000,0.00150000,25639.90000000,0.23679100,26441.98000000,26506.58000000,25296.47000000,93.28470000,2421739.20615767
25639.90000000,25625.14000000,-550.22000000,-2.107,25952.21140284,25558.27000000,0.00428800,25522.48000000,0.00463500,25528.91000000,0.00335500,26108.49000000,26459.47000000,25296.47000000,93.22059200,2419280.51068207
25528.91000000,25522.48000000,-618.60000000,-2.357,25948.66191353,25628.99000000,0.00334900,25589.84000000,0.20651700,25595.57000000,0.00409500,26247.59000000,26459.47000000,25296.47000000,92.20527500,2392603.50761903
25595.57000000,25589.84000000,-574.45000000,-2.193,25948.09738047,25620.87000000,0.00457400,25605.39000000,0.00457900,25611.40000000,0.00405000,26195.32000000,26459.47000000,25296.47000000,92.30352500,2395100.85526023
25611.40000000,25605.39000000,-432.37000000,-1.656,25946.24185569,25675.55000000,0.00325300,25637.33000000,0.19420100,25691.58000000,0.52691500,26107.92000000,26459.47000000,25296.47000000,92.06407400,2388716.73022448
25691.58000000,25637.33000000,-321.13000000,-1.234,25944.53698430,25692.60000000,0.00753300,25723.55000000,0.00484500,25724.84000000,0.03456700,26013.73000000,26459.47000000,25296.47000000,91.97339900,2386207.25192760
25724.84000000,25723.55000000,-383.92000000,-1.473,25944.19255378,25680.99000000,0.00365300,25694.05000000,0.00307700,25695.43000000,0.00314500,26064.91000000,26459.47000000,25296.47000000,92.06339200,2388510.36920185
25695.43000000,25694.05000000,-406.47000000,-1.558,25943.33848107,25680.54000000,0.00421800,25643.08000000,0.16049500,25680.94000000,0.16313700,26087.01000000,26459.47000000,25296.47000000,91.54206600,2374906.80349459
25680.94000000,25643.08000000,-432.60000000,-1.656,25942.17869436,25682.94000000,0.16772400,25656.99000000,0.00311100,25659.56000000,0.00414100,26115.54000000,26459.47000000,25296.47000000,91.86906700,2383283.75259781
25659.56000000,25656.99000000,-478.81000000,-1.830,25942.10800910,25686.73000000,0.00043500,25633.59000000,0.22966600,25636.97000000,0.00326600,26165.54000000,26459.47000000,25296.47000000,91.86096300,2383067.02396594
25636.97000000,25633.59000000,-730.22000000,-2.791,25727.94844791,25431.73000000,0.00304700,25410.14000000,0.18070400,25459.53000000,0.18982500,26161.95000000,26344.79000000,25050.00000000,88.71399200,2282429.01278427
25459.53000000,25410.14000000,-492.96000000,-1.894,25725.02879274,25533.35000000,0.00369300,25579.26000000,0.00384600,25588.18000000,0.00443300,26026.31000000,26344.79000000,25050.00000000,88.78100700,2283893.96132351
25588.18000000,25579.26000000,-562.94000000,-2.156,25723.21910175,25553.06000000,0.00348600,25561.06000000,0.00483300,25567.64000000,0.00399800,26116.00000000,26344.79000000,25050.00000000,88.56228700,2278107.11265328
25567.64000000,25561.06000000,-402.51000000,-1.553,25719.87030896,25519.49000000,0.00488000,25552.40000000,0.19090500,25585.32000000,0.57233500,25922.00000000,26344.79000000,25050.00000000,87.83924800,2259214.06659699
25585.32000000,25552.40000000,-541.54000000,-2.076,25717.53332938,25545.83000000,0.00304600,25568.26000000,0.00360900,25570.12000000,0.00478400,26087.37000000,26344.79000000,25050.00000000,87.45934500,2249238.62000286
25570.12000000,25568.26000000,-383.16000000,-1.469,25711.62324697,25706.84000000,0.02865200,25669.62000000,0.16318600,25698.94000000,0.00398300,26090.00000000,26344.79000000,25050.00000000,87.17301900,2241359.82182895
25698.94000000,25669.62000000,-486.25000000,-1.860,25701.27328967,25652.89000000,0.00300000,25647.00000000,0.00496900,25653.00000000,0.00437400,26139.14000000,26344.79000000,25050.00000000,85.56170900,2199044.86614058
25653.00000000,25647.00000000,-501.69000000,-1.921,25700.47051194,25611.19000000,0.00314500,25609.90000000,0.00977900,25611.19000000,0.00478000,26112.88000000,26344.79000000,25050.00000000,86.02645000,2210920.24147184
25611.19000000,25609.90000000,-565.72000000,-2.163,25695.91341022,25593.28000000,0.00096700,25592.00000000,0.00039100,25593.28000000,0.00432700,26159.00000000,26344.79000000,25050.00000000,85.63679700,2200515.72044059
25593.28000000,25592.00000000,-559.07000000,-2.137,25692.38408698,25600.00000000,0.45524700,25607.56000000,0.19006100,25640.98000000,0.19039300,26159.07000000,26344.79000000,25050.00000000,85.63641800,2200203.74308950
25640.98000000,25607.56000000,-353.94000000,-1.357,25689.65490929,25725.10000000,0.00412200,25739.53000000,0.00447300,25745.99000000,0.00376200,26079.04000000,26344.79000000,25050.00000000,85.13860200,2187181.30483932
25745.99000000,25739.53000000,-359.21000000,-1.378,25687.34447390,25710.22000000,0.05000000,25710.22000000,0.14152500,25750.00000000,0.05000000,26069.43000000,26344.79000000,25050.00000000,85.32885400,2191871.66626121
25750.00000000,25710.22000000,-424.19000000,-1.624,25686.23455383,25697.31000000,0.00937800,25703.74000000,0.00308300,25710.23000000,0.00333500,26121.50000000,26344.79000000,25050.00000000,85.18026900,2187960.36889245
25710.23000000,25703.74000000,-499.95000000,-1.911,25679.59668499,25667.16000000,0.00398200,25671.98000000,0.00465400,25673.28000000,0.00462200,26167.11000000,26344.79000000,25050.00000000,84.11145500,2159948.24098758
25673.28000000,25671.98000000,-482.15000000,-1.841,25674.99399579,25702.05000000,0.00460800,25700.01000000,0.03891100,25701.30000000,0.00355500,26184.20000000,26344.79000000,25050.00000000,84.76345700,2176301.24953757
25701.30000000,25700.01000000,-449.75000000,-1.719,25653.57109781,25717.00000000,0.07095200,25716.99000000,0.20812800,25717.00000000,0.12904800,26166.75000000,26344.79000000,25050.00000000,81.32617100,2086306.70986125
25717.00000000,25716.99000000,-469.96000000,-1.800,25651.55924221,25643.11000000,0.00377600,25624.37000000,0.00347100,25630.45000000,0.00326100,26113.07000000,26344.79000000,25050.00000000,81.09542500,2080224.09865941
25630.45000000,25624.37000000,-468.79000000,-1.795,25647.86864750,25652.00000000,0.03898300,25680.91000000,0.00084800,25712.11000000,0.20945400,26120.79000000,26344.79000000,25050.00000000,80.52571400,2065312.93541800
25712.11000000,25680.91000000,-485.39000000,-1.854,25637.02985115,25701.64000000,0.00197900,25696.58000000,0.00400100,25697.87000000,0.00318400,26187.03000000,26344.79000000,25050.00000000,79.15604300,2029325.83729006
25697.87000000,25696.58000000,-533.45000000,-2.036,25629.30586626,25664.55000000,0.00927500,25663.26000000,0.00421700,25664.55000000,0.17923500,26198.00000000,26344.79000000,25050.00000000,78.38339700,2008912.05654942
25664.55000000,25663.26000000,-526.13000000,-2.007,25623.10142650,25692.90000000,0.00405600,25686.04000000,0.00457000,25692.23000000,0.00342400,26219.03000000,26344.79000000,25050.00000000,77.67201000,1990197.79023034
25692.23000000,25686.04000000,-455.86000000,-1.733,25620.71080133,25851.07000000,0.00425900,25838.76000000,0.23552800,25840.06000000,0.00347600,26306.93000000,26344.79000000,25050.00000000,77.42373500,1983651.12359349
25840.06000000,25838.76000000,-318.34000000,-1.211,25618.86809189,25979.66000000,0.02426700,25921.17000000,0.00048100,25922.47000000,0.00449900,26298.00000000,26321.64000000,25050.00000000,77.37508200,1982262.01935687
25922.47000000,25921.17000000,-293.30000000,-1.117,25612.01052188,25965.86000000,0.00630300,25920.57000000,0.17112600,25947.46000000,0.00482400,26259.16000000,26321.64000000,25050.00000000,76.72145500,1964990.71271401
25947.46000000,25920.57000000,-348.75000000,-1.329,25608.99512040,25899.93000000,0.02296900,25886.37000000,0.00465100,25887.67000000,0.00443100,26248.68000000,26310.04000000,25050.00000000,76.65484600,1963053.57716904
25887.67000000,25886.37000000,-346.88000000,-1.322,25608.48254171,25896.55000000,0.00093600,25914.53000000,0.00065600,25941.40000000,0.52138300,26243.43000000,26310.04000000,25050.00000000,76.61194600,1961915.68162762
25941.40000000,25914.53000000,-399.92000000,-1.521,25601.09923740,25891.26000000,0.00449400,25902.02000000,0.00313300,25908.32000000,0.00327500,26291.18000000,26310.04000000,25050.00000000,75.84107900,1941614.98975032
25908.32000000,25902.02000000,-330.00000000,-1.257,25600.98962427,25920.00000000,0.03767000,25913.30000000,0.00401000,25920.00000000,0.07372700,26250.00000000,26260.02000000,25050.00000000,75.88805600,1942809.33426230
25920.00000000,25913.30000000,128.89000000,0.500,25596.99087306,25896.12000000,0.36567300,25904.24000000,0.00444500,25906.31000000,0.24715600,25767.23000000,25979.66000000,25050.00000000,75.35272900,1928803.11647295
25906.31000000,25904.24000000,128.90000000,0.501,25577.53018639,25850.00000000,0.03779200,25876.67000000,0.00405400,25885.26000000,0.00387400,25721.10000000,25979.66000000,25050.00000000,68.14914100,1743086.71110438
25885.26000000,25876.67000000,105.79000000,0.410,25567.92682681,25905.79000000,0.00442800,25895.13000000,0.00466000,25902.22000000,0.00323400,25800.00000000,25979.66000000,25050.00000000,65.46205800,1673729.10887671
25902.22000000,25895.13000000,152.12000000,0.590,25561.50624080,25933.00000000,0.04810200,25931.70000000,0.00373600,25933.00000000,0.05189800,25780.88000000,25979.66000000,25050.00000000,63.76437100,1629913.36725746
25933.00000000,25931.70000000,-31.73000000,-0.123,25554.77813977,25801.30000000,0.00378600,25800.00000000,0.02764900,25801.30000000,0.00311900,25833.03000000,25979.66000000,25050.00000000,62.55262600,1598518.47949027
25801.30000000,25800.00000000,64.09000000,0.249,25553.48893778,25774.09000000,0.00150000,25769.23000000,0.00366900,25774.10000000,0.18087800,25710.00000000,25979.66000000,25050.00000000,62.19949200,1589414.03075766
25774.10000000,25769.23000000,-34.53000000,-0.134,25545.08186589,25756.22000000,0.02610100,25729.06000000,0.00413200,25736.00000000,0.00358600,25790.75000000,25979.66000000,25050.00000000,59.69784300,1524986.28665230
25736.00000000,25729.06000000,280.09000000,1.098,25545.64866848,25778.09000000,0.00927600,25817.58000000,0.00386300,25824.41000000,0.00355400,25498.00000000,25979.66000000,25050.00000000,54.08170500,1381552.23532228
25824.41000000,25817.58000000,390.49000000,1.540,25558.90497508,25744.82000000,0.00300000,25723.72000000,0.00050500,25742.94000000,0.23353200,25354.33000000,25979.66000000,25050.00000000,47.41004600,1211748.86057834
25742.94000000,25723.72000000,201.73000000,0.790,25587.06465855,25744.82000000,0.00547400,25772.25000000,0.00350900,25778.38000000,0.00378600,25543.09000000,25979.66000000,25050.00000000,48.56060100,1242523.23764513
25778.38000000,25772.25000000,151.51000000,0.590,25584.38559836,25813.92000000,0.08600500,25777.60000000,0.23685900,25829.90000000,0.01057700,25662.41000000,25979.66000000,25050.00000000,44.70164600,1143664.14814525
25829.90000000,25777.60000000,106.44000000,0.414,25583.61439587,25832.28000000,0.00442300,25846.31000000,0.00040000,25847.60000000,0.00456200,25725.84000000,25979.66000000,25050.00000000,44.37309100,1135224.04969693
25847.60000000,25846.31000000,46.18000000,0.179,25577.16923599,25820.41000000,0.00225700,25795.39000000,0.00372600,25801.64000000,0.00484200,25774.23000000,25979.66000000,25050.00000000,42.87843900,1096709.09087795
25801.64000000,25795.39000000,33.80000000,0.131,25577.27336545,25781.45000000,0.09752000,25771.20000000,0.00391500,25777.99000000,0.00316000,25747.65000000,25979.66000000,25050.00000000,42.84428100,1095839.88728320
25777.99000000,25771.20000000,-84.45000000,-0.327,25577.96937680,25714.37000000,0.06196400,25721.44000000,0.00493100,25722.73000000,0.01334400,25798.82000000,25979.66000000,25050.00000000,43.09565500,1102299.34386319
25722.73000000,25721.44000000,-64.96000000,-0.252,25575.99414435,25715.55000000,0.00300000,25715.55000000,0.20280400,25764.62000000,0.20794000,25780.51000000,25979.66000000,25050.00000000,42.79703100,1094576.61425146
25764.62000000,25715.55000000,125.85000000,0.490,25576.49606107,25786.21000000,0.00600000,25786.21000000,0.20020400,25790.22000000,0.00313100,25660.36000000,25979.66000000,25050.00000000,42.84742100,1095886.89443364
25790.22000000,25786.21000000,-136.02000000,-0.525,25572.22725635,25774.02000000,0.00284400,25751.00000000,0.00038900,25754.82000000,0.17763700,25910.04000000,25979.66000000,25050.00000000,42.07846400,1076040.04400631
25754.82000000,25751.00000000,-79.57000000,-0.308,25567.32177386,25773.42000000,0.01936300,25795.73000000,0.00100600,25802.59000000,0.00322800,25852.99000000,25979.66000000,25050.00000000,41.46023700,1060027.22019939
25802.59000000,25795.73000000,138.77000000,0.539,25566.61714405,25864.18000000,0.00300300,25854.40000000,0.00134500,25888.16000000,0.01800200,25725.41000000,25979.66000000,25050.00000000,41.35749000,1057371.11286891
25888.16000000,25854.40000000,217.21000000,0.845,25569.81210443,25933.61000000,0.00152700,25904.60000000,0.02229600,25939.68000000,0.23909100,25716.40000000,25979.66000000,25050.00000000,41.72307200,1066851.11145961
25939.68000000,25904.60000000,137.87000000,0.536,25571.34171150,25838.90000000,0.17765700,25849.19000000,0.00326300,25855.35000000,0.00465700,25701.03000000,25979.66000000,25050.00000000,41.94679100,1072635.72636176
25855.35000000,25849.19000000,102.67000000,0.399,25570.19133155,25807.83000000,0.00426500,25828.63000000,0.23165000,25859.29000000,0.01800200,25705.16000000,25979.66000000,25050.00000000,41.54013200,1062189.12317778
25859.29000000,25828.63000000,241.44000000,0.942,25568.13143754,25866.58000000,0.03522600,25889.08000000,0.00316000,25895.31000000,0.00420600,25625.14000000,25979.66000000,25050.00000000,40.64711900,1039270.88114923
25895.31000000,25889.08000000,358.06000000,1.403,25569.28431697,25876.89000000,0.00386400,25876.47000000,0.00457900,25882.65000000,0.00336000,25518.83000000,25979.66000000,25050.00000000,39.76032900,1016643.15673720
25882.65000000,25876.47000000,347.19000000,1.360,25569.41790235,25876.89000000,0.00386400,25820.64000000,0.00359400,25828.29000000,0.00407000,25529.70000000,25979.66000000,25050.00000000,39.53586100,1010908.95203827
25828.29000000,25820.64000000,264.86000000,1.035,25569.80832535,25863.47000000,0.00468600,25879.33000000,0.00487300,25884.65000000,0.19622600,25598.61000000,25979.66000000,25050.00000000,39.45898300,1008958.63202335
25884.65000000,25879.33000000,149.21000000,0.580,25569.57903346,25863.47000000,0.00468600,25899.68000000,0.00473400,25905.89000000,0.00358300,25714.26000000,25979.66000000,25050.00000000,39.28884000,1004599.09951284
25905.89000000,25899.68000000,180.16000000,0.700,25568.36207699,25903.71000000,0.00122700,25881.45000000,0.00383100,25882.76000000,0.00472500,25723.55000000,25979.66000000,25050.00000000,38.91176400,994910.07100621
25882.76000000,25881.45000000,158.35000000,0.616,25571.67687502,25859.65000000,0.00429700,25853.35000000,0.00491000,25854.65000000,0.00402500,25701.30000000,25979.66000000,25050.00000000,39.29551800,1004852.28893272
25854.65000000,25853.35000000,210.59000000,0.821,25571.65462965,25859.65000000,0.00429700,25891.22000000,0.00307500,25892.52000000,0.00465000,25649.06000000,25979.66000000,25050.00000000,39.28810000,1004661.72425500
25892.52000000,25891.22000000,271.62000000,1.060,25570.90054228,25906.50000000,0.00305700,25939.11000000,0.00487400,25945.33000000,0.00369500,25634.88000000,25979.66000000,25050.00000000,38.93428900,995584.83170326
25945.33000000,25939.11000000,280.34000000,1.094,25571.09976058,25906.81000000,0.00330100,25886.96000000,0.07059600,25888.25000000,0.00454000,25626.47000000,25979.66000000,25050.00000000,38.94824600,995949.48396552
25888.25000000,25886.96000000,199.38000000,0.776,25571.01027650,25892.37000000,0.00301800,25913.33000000,0.07103300,25916.03000000,0.00447600,25692.99000000,25979.66000000,25050.00000000,38.89579700,994604.82479969
25916.03000000,25913.33000000,208.74000000,0.811,25570.84094789,25933.58000000,0.00043100,25933.10000000,0.00067800,25934.40000000,0.00495600,25724.84000000,25979.66000000,25050.00000000,38.83988800,993168.59848169
25934.40000000,25933.10000000,135.18000000,0.525,25570.02383658,25884.78000000,0.00447300,25916.42000000,0.02210000,25917.72000000,0.00345500,25749.60000000,25979.66000000,25050.00000000,38.67504500,988921.82253086
25917.72000000,25916.42000000,206.34000000,0.801,25574.75685521,25966.06000000,0.00478100,25981.59000000,0.00101100,25982.89000000,0.00437700,25759.72000000,25979.66000000,25050.00000000,38.48814500,984324.95018297
25982.89000000,25981.59000000,173.88000000,0.676,25569.91271786,25896.21000000,0.00433400,25883.33000000,0.00397400,25889.63000000,0.20255300,25722.33000000,25979.66000000,25050.00000000,37.44643600,957502.10011508
25889.63000000,25883.33000000,129.64000000,0.503,25568.54334402,25896.21000000,0.00433400,25875.66000000,0.00414000,25878.12000000,0.00436300,25766.57000000,25979.66000000,25050.00000000,37.14173500,949660.06121946
25878.12000000,25875.66000000,149.20000000,0.579,25568.24911338,25896.21000000,0.00433400,25906.25000000,0.00431500,25907.58000000,0.00404100,25747.01000000,25979.66000000,25050.00000000,37.08539300,948208.56669143
25907.58000000,25906.25000000,111.88000000,0.435,25570.06647116,25839.08000000,0.03916600,25860.40000000,0.00355800,25867.20000000,0.00470000,25727.20000000,25979.66000000,25050.00000000,37.29274800,953578.04525222
25867.20000000,25860.40000000,212.82000000,0.829,25570.44763075,25876.66000000,0.04987700,25866.46000000,0.00422100,25867.76000000,0.00311300,25663.84000000,25979.66000000,25050.00000000,37.15106400,949969.33643873
25867.76000000,25866.46000000,239.22000000,0.933,25570.51790137,25876.67000000,0.07388500,25906.02000000,0.00414100,25907.33000000,0.00337400,25637.45000000,25979.66000000,25050.00000000,36.87090100,942808.03406031
25907.33000000,25906.02000000,171.73000000,0.670,25570.93209730,25819.35000000,0.00363700,25844.74000000,0.00302700,25849.02000000,0.17304400,25647.62000000,25979.66000000,25050.00000000,36.85933400,942527.52686559
